ticket_id,customer_age,date_of_purchase,ticket_status,first_response_time,time_to_resolution,customer_satisfaction_rating,purchase_year,purchase_month,purchase_day,customer_name_encoded,customer_email_encoded,customer_gender_encoded,product_purchased_encoded,ticket_type_encoded,ticket_subject_encoded,ticket_description_encoded,resolution_encoded,ticket_priority_encoded,ticket_channel_encoded,customer_age_normalized
6897,60,2020-05-30,Closed,2023-06-01 22:04:02,2023-06-01 16:30:02,2.0,2020,5,30,3249,2949,2,5,3,6,4577,2477,2,2,0.8076923076923078
6898,60,2020-02-18,Open,,,3.0,2020,2,18,4629,2507,1,12,2,14,837,2573,0,2,0.8076923076923078
6899,47,2021-11-15,Pending Customer Response,2023-06-01 21:13:06,,3.0,2021,11,15,6303,4302,2,32,1,6,4627,2573,3,2,0.5576923076923077
6900,19,2021-10-27,Closed,2023-06-01 13:38:07,2023-06-01 11:03:07,1.0,2021,10,27,1729,7027,0,15,2,8,3422,1685,3,2,0.0192307692307692
6901,54,2021-10-07,Closed,2023-06-01 12:54:09,2023-06-01 07:33:09,4.0,2021,10,7,4449,4871,2,19,1,13,3441,1533,2,3,0.6923076923076924
6902,52,2020-12-15,Closed,2023-06-01 01:19:10,2023-06-01 11:04:10,1.0,2020,12,15,277,6104,0,13,0,2,6427,741,0,1,0.6538461538461539
6903,45,2020-03-14,Pending Customer Response,2023-06-01 23:02:12,,3.0,2020,3,14,2155,3455,1,21,4,1,2418,2573,3,1,0.5192307692307693
6904,67,2021-01-24,Open,,,3.0,2021,1,24,521,4431,2,16,0,15,5922,2573,0,3,0.9423076923076924
6905,29,2020-12-26,Pending Customer Response,2023-06-01 08:15:15,,3.0,2020,12,26,4843,578,0,26,2,8,5115,2573,3,2,0.2115384615384615
6906,54,2020-01-24,Pending Customer Response,2023-06-01 02:15:15,,3.0,2020,1,24,7773,1927,2,31,4,15,515,2573,0,0,0.6923076923076924
6907,63,2021-11-28,Closed,2023-06-01 04:57:16,2023-06-01 03:34:16,1.0,2021,11,28,6960,6571,2,23,0,10,216,439,0,2,0.8653846153846155
6908,69,2020-03-20,Pending Customer Response,2023-06-01 11:51:18,,3.0,2020,3,20,2221,812,1,23,3,10,4663,2573,1,2,0.980769230769231
6909,26,2021-03-13,Pending Customer Response,2023-06-01 14:01:19,,3.0,2021,3,13,5552,3847,2,26,0,15,5248,2573,3,0,0.1538461538461538
6910,20,2020-05-29,Closed,2023-06-01 01:34:21,2023-06-01 01:58:21,2.0,2020,5,29,7289,4381,0,7,3,14,3976,1174,3,1,0.0384615384615384
6911,56,2021-08-29,Closed,2023-06-01 09:19:23,2023-06-01 12:22:23,5.0,2021,8,29,7022,3067,2,16,2,6,2206,2532,0,0,0.730769230769231
6912,56,2021-11-01,Open,,,3.0,2021,11,1,4582,80,0,21,2,9,911,2573,2,1,0.730769230769231
6913,36,2021-09-30,Pending Customer Response,2023-06-01 10:58:27,,3.0,2021,9,30,5190,5410,2,37,2,8,5910,2573,0,3,0.3461538461538461
6914,46,2021-09-12,Closed,2023-06-01 17:13:28,2023-06-01 00:34:28,4.0,2021,9,12,1398,2142,2,11,0,7,37,81,3,2,0.5384615384615385
6915,41,2020-03-19,Pending Customer Response,2023-06-01 00:46:28,,3.0,2020,3,19,4498,4840,2,26,1,1,4546,2573,3,2,0.4423076923076924
6916,44,2021-03-03,Pending Customer Response,2023-06-01 18:06:29,,3.0,2021,3,3,6555,7411,1,13,3,6,7464,2573,3,2,0.5000000000000001
6917,63,2020-05-09,Open,,,3.0,2020,5,9,1888,5607,0,24,1,3,4869,2573,2,1,0.8653846153846155
6918,60,2021-05-16,Pending Customer Response,2023-06-01 16:56:31,,3.0,2021,5,16,6139,6600,1,40,1,3,1501,2573,1,1,0.8076923076923078
6919,70,2020-03-24,Pending Customer Response,2023-06-01 10:41:33,,3.0,2020,3,24,3485,235,1,30,3,10,827,2573,1,0,1.0
6920,45,2020-09-11,Open,,,3.0,2020,9,11,7160,7737,1,5,1,5,4959,2573,1,0,0.5192307692307693
6921,65,2021-01-09,Open,,,3.0,2021,1,9,2189,3342,0,31,2,4,6990,2573,3,2,0.903846153846154
6922,62,2021-02-25,Closed,2023-06-01 19:30:37,2023-06-01 19:00:37,3.0,2021,2,25,3196,183,0,18,0,5,7743,1234,0,1,0.8461538461538461
6923,63,2020-11-07,Pending Customer Response,2023-06-01 18:31:38,,3.0,2020,11,7,4953,2525,2,18,3,11,7709,2573,2,0,0.8653846153846155
6924,65,2021-09-12,Pending Customer Response,2023-06-01 17:51:38,,3.0,2021,9,12,1567,231,1,12,1,8,5278,2573,3,1,0.903846153846154
6925,50,2021-10-18,Pending Customer Response,2023-06-01 21:31:40,,3.0,2021,10,18,3664,7551,1,28,3,7,948,2573,2,2,0.6153846153846154
6926,64,2021-10-13,Open,,,3.0,2021,10,13,4391,7791,2,13,4,13,4517,2573,0,1,0.8846153846153847
6927,21,2021-08-19,Pending Customer Response,2023-06-02 00:06:43,,3.0,2021,8,19,4992,8248,0,26,3,7,2735,2573,0,3,0.0576923076923077
6928,22,2021-02-24,Pending Customer Response,2023-06-01 06:45:44,,3.0,2021,2,24,3621,3257,1,22,3,14,3809,2573,2,0,0.0769230769230769
6929,52,2021-09-18,Open,,,3.0,2021,9,18,4669,7156,2,26,3,9,3115,2573,2,1,0.6538461538461539
6930,67,2021-10-27,Open,,,3.0,2021,10,27,1221,3078,2,13,1,1,2941,2573,1,2,0.9423076923076924
6931,29,2020-08-25,Open,,,3.0,2020,8,25,2168,1998,0,14,4,13,3460,2573,1,1,0.2115384615384615
6932,47,2020-02-23,Open,,,3.0,2020,2,23,2895,2552,1,0,1,9,6219,2573,1,3,0.5576923076923077
6933,41,2020-03-15,Closed,2023-06-01 10:29:50,2023-06-01 13:40:50,3.0,2020,3,15,428,8095,2,25,0,6,4801,2149,2,1,0.4423076923076924
6934,30,2020-06-17,Open,,,3.0,2020,6,17,4232,6853,1,7,2,7,8008,2573,1,3,0.2307692307692308
6935,69,2021-08-19,Open,,,3.0,2021,8,19,7164,3217,2,2,3,11,1505,2573,3,2,0.980769230769231
6936,66,2021-01-13,Closed,2023-06-01 02:21:54,2023-06-01 06:01:54,2.0,2021,1,13,3518,1314,1,4,0,15,7655,2420,3,2,0.9230769230769232
6937,51,2021-08-11,Closed,2023-06-01 20:45:56,2023-06-01 21:08:56,4.0,2021,8,11,2299,6982,1,31,0,2,4464,1822,3,1,0.6346153846153847
6938,60,2020-12-28,Closed,2023-06-01 14:24:57,2023-06-01 06:01:57,3.0,2020,12,28,5297,109,0,6,2,11,6355,1280,0,3,0.8076923076923078
6939,25,2021-04-11,Pending Customer Response,2023-06-01 10:12:58,,3.0,2021,4,11,7342,7967,2,4,0,12,5779,2573,1,1,0.1346153846153846
6940,69,2020-06-15,Pending Customer Response,2023-06-01 01:07:00,,3.0,2020,6,15,3805,5532,0,13,2,8,5162,2573,0,0,0.980769230769231
6941,30,2020-08-08,Pending Customer Response,2023-06-01 13:38:01,,3.0,2020,8,8,3484,7542,0,39,3,9,6445,2573,2,3,0.2307692307692308
6942,28,2020-04-07,Pending Customer Response,2023-06-01 20:00:03,,3.0,2020,4,7,332,6664,2,9,4,6,5113,2573,2,0,0.1923076923076924
6943,25,2021-12-15,Pending Customer Response,2023-06-01 08:29:05,,3.0,2021,12,15,4630,4117,0,20,0,3,2295,2573,3,3,0.1346153846153846
6944,26,2021-11-05,Pending Customer Response,2023-06-01 03:38:06,,3.0,2021,11,5,1782,5572,2,28,4,11,6716,2573,1,2,0.1538461538461538
6945,47,2020-02-17,Open,,,3.0,2020,2,17,3308,2779,2,13,0,0,5050,2573,2,1,0.5576923076923077
6946,51,2020-11-13,Closed,2023-06-01 05:51:09,2023-06-01 20:48:09,5.0,2020,11,13,4816,3439,1,9,2,7,7173,433,1,2,0.6346153846153847
6947,21,2020-03-20,Open,,,3.0,2020,3,20,7692,3396,1,6,3,3,3360,2573,3,2,0.0576923076923077
6948,65,2021-11-24,Open,,,3.0,2021,11,24,3576,700,1,16,2,14,3898,2573,3,1,0.903846153846154
6949,44,2020-09-08,Pending Customer Response,2023-06-01 04:59:14,,3.0,2020,9,8,7558,216,2,17,0,12,1000,2573,2,3,0.5000000000000001
6950,52,2020-03-15,Open,,,3.0,2020,3,15,6244,7640,2,9,2,1,4758,2573,0,3,0.6538461538461539
6951,27,2021-04-30,Open,,,3.0,2021,4,30,4179,4825,2,15,1,12,822,2573,0,0,0.1730769230769231
6952,21,2021-02-05,Closed,2023-06-01 12:57:18,2023-06-01 22:14:18,3.0,2021,2,5,133,2667,2,4,3,1,8014,318,3,1,0.0576923076923077
6953,39,2021-08-22,Pending Customer Response,2023-06-01 09:56:20,,3.0,2021,8,22,5117,6635,1,17,3,12,4878,2573,2,0,0.4038461538461538
6954,33,2021-03-09,Open,,,3.0,2021,3,9,1754,4146,0,6,4,2,1209,2573,1,2,0.2884615384615385
6955,60,2021-11-12,Pending Customer Response,2023-06-01 17:33:23,,3.0,2021,11,12,2558,5014,1,37,3,0,1982,2573,1,0,0.8076923076923078
6956,36,2021-08-07,Pending Customer Response,2023-06-01 08:53:24,,3.0,2021,8,7,7653,4335,0,28,3,9,4041,2573,1,0,0.3461538461538461
6957,61,2020-12-18,Closed,2023-06-01 05:57:24,2023-06-01 07:02:24,3.0,2020,12,18,1469,786,1,18,2,13,5473,1195,2,0,0.826923076923077
6958,62,2021-08-16,Pending Customer Response,2023-06-01 10:17:26,,3.0,2021,8,16,7764,4255,1,9,2,9,1770,2573,2,2,0.8461538461538461
6959,53,2021-02-09,Closed,2023-06-01 06:54:26,2023-06-01 00:51:26,3.0,2021,2,9,2073,2005,0,21,3,2,4576,422,1,1,0.6730769230769232
6960,30,2021-09-23,Pending Customer Response,2023-06-01 11:24:28,,3.0,2021,9,23,7353,5774,0,3,1,15,1894,2573,0,0,0.2307692307692308
6961,58,2021-09-07,Pending Customer Response,2023-06-01 14:00:29,,3.0,2021,9,7,1007,7579,0,25,2,0,41,2573,2,0,0.7692307692307693
6962,65,2021-11-15,Closed,2023-06-01 19:02:29,2023-06-01 17:48:29,3.0,2021,11,15,2746,911,1,18,0,15,4536,2421,1,2,0.903846153846154
6963,29,2020-01-25,Pending Customer Response,2023-06-01 02:32:29,,3.0,2020,1,25,1891,2192,1,7,4,10,4546,2573,3,1,0.2115384615384615
6964,26,2021-11-13,Open,,,3.0,2021,11,13,6399,6042,1,35,3,6,4730,2573,3,3,0.1538461538461538
6965,60,2021-08-10,Closed,2023-06-01 04:20:33,2023-06-01 14:41:33,3.0,2021,8,10,3503,7970,1,28,2,10,2802,2724,3,3,0.8076923076923078
6966,54,2021-08-14,Open,,,3.0,2021,8,14,1241,3668,0,1,4,2,1237,2573,2,1,0.6923076923076924
6967,45,2020-01-08,Closed,2023-06-01 08:37:36,2023-06-01 21:10:36,2.0,2020,1,8,5715,2185,1,1,3,5,5360,868,3,2,0.5192307692307693
6968,44,2020-08-23,Closed,2023-06-01 17:25:38,2023-06-01 19:53:38,2.0,2020,8,23,5793,2420,1,27,3,13,2304,310,0,3,0.5000000000000001
6969,66,2020-06-22,Pending Customer Response,2023-06-01 15:53:38,,3.0,2020,6,22,6985,7374,2,19,4,14,4556,2573,2,0,0.9230769230769232
6970,48,2020-09-28,Pending Customer Response,2023-06-01 12:04:40,,3.0,2020,9,28,1212,1156,0,4,1,9,568,2573,2,1,0.576923076923077
6971,18,2020-12-30,Pending Customer Response,2023-06-01 06:09:41,,3.0,2020,12,30,7547,1034,1,0,1,5,7135,2573,3,2,0.0
6972,53,2020-01-20,Pending Customer Response,2023-06-01 22:04:42,,3.0,2020,1,20,7086,7049,2,4,1,1,233,2573,0,1,0.6730769230769232
6973,57,2021-03-18,Pending Customer Response,2023-06-01 10:06:44,,3.0,2021,3,18,5256,4615,0,40,4,3,5984,2573,1,2,0.7500000000000001
6974,69,2020-09-03,Open,,,3.0,2020,9,3,2217,5888,2,34,3,4,3504,2573,0,1,0.980769230769231
6975,34,2020-09-27,Closed,2023-06-02 00:15:47,2023-06-01 19:27:47,4.0,2020,9,27,921,6018,1,24,1,7,555,650,1,3,0.3076923076923077
6976,34,2020-09-15,Closed,2023-06-01 01:16:47,2023-06-01 16:59:47,4.0,2020,9,15,4386,2881,1,14,3,15,6339,939,2,1,0.3076923076923077
6977,34,2021-10-20,Closed,2023-06-01 08:38:49,2023-06-01 06:19:49,5.0,2021,10,20,6158,7688,1,18,2,7,3220,1299,3,3,0.3076923076923077
6978,42,2020-12-15,Pending Customer Response,2023-06-01 05:06:50,,3.0,2020,12,15,5865,3636,0,33,3,13,1917,2573,2,0,0.4615384615384615
6979,40,2020-01-17,Open,,,3.0,2020,1,17,7889,4638,2,33,4,5,6624,2573,3,0,0.4230769230769231
6980,27,2021-10-02,Pending Customer Response,2023-06-01 07:43:53,,3.0,2021,10,2,1387,930,0,41,4,5,5157,2573,2,3,0.1730769230769231
6981,46,2021-11-16,Open,,,3.0,2021,11,16,3767,3366,1,34,4,9,7154,2573,1,3,0.5384615384615385
6982,22,2020-11-24,Pending Customer Response,2023-06-01 17:27:56,,3.0,2020,11,24,4070,129,1,11,2,4,8002,2573,2,3,0.0769230769230769
6983,67,2021-12-05,Closed,2023-06-01 01:02:57,2023-06-01 05:53:57,3.0,2021,12,5,4497,4768,2,3,4,14,4713,2206,2,3,0.9423076923076924
6984,43,2021-09-12,Closed,2023-06-01 11:07:58,2023-06-01 01:01:58,3.0,2021,9,12,3921,8049,0,7,1,13,6176,357,0,3,0.4807692307692308
6985,18,2020-07-25,Closed,2023-06-01 05:25:59,2023-06-01 10:09:59,1.0,2020,7,25,1986,479,0,14,0,0,6754,470,1,2,0.0
6986,56,2020-01-22,Open,,,3.0,2020,1,22,1010,4370,1,3,2,4,7736,2573,1,1,0.730769230769231
6987,31,2020-10-13,Open,,,3.0,2020,10,13,2793,1007,1,3,0,5,4481,2573,3,3,0.25
6988,33,2020-08-01,Pending Customer Response,2023-06-01 02:59:02,,3.0,2020,8,1,4859,4446,0,24,0,14,7602,2573,1,1,0.2884615384615385
6989,60,2020-06-22,Open,,,3.0,2020,6,22,4694,7580,1,19,3,2,5509,2573,1,2,0.8076923076923078
6990,37,2020-09-18,Pending Customer Response,2023-06-01 23:32:06,,3.0,2020,9,18,152,2970,1,38,1,15,1205,2573,2,1,0.3653846153846154
6991,66,2020-10-13,Open,,,3.0,2020,10,13,6382,7508,1,31,2,12,1686,2573,1,3,0.9230769230769232
6992,61,2020-06-23,Pending Customer Response,2023-06-01 12:08:09,,3.0,2020,6,23,1542,4992,0,2,4,7,7195,2573,0,2,0.826923076923077
6993,44,2020-06-16,Closed,2023-06-01 01:33:11,2023-06-01 21:16:11,5.0,2020,6,16,4308,5722,1,38,0,6,5143,1012,1,0,0.5000000000000001
6994,41,2020-05-26,Open,,,3.0,2020,5,26,1586,5246,2,9,0,5,5353,2573,0,0,0.4423076923076924
6995,70,2021-09-10,Closed,2023-06-01 03:31:14,2023-06-02 00:25:14,4.0,2021,9,10,1386,6913,1,35,4,15,4620,213,2,1,1.0
6996,44,2021-12-05,Closed,2023-06-01 19:26:16,2023-06-01 11:37:16,2.0,2021,12,5,3474,5480,2,28,1,5,582,2117,0,2,0.5000000000000001
6997,38,2021-06-22,Open,,,3.0,2021,6,22,3603,1722,0,24,0,15,7970,2573,1,2,0.3846153846153847
6998,44,2020-11-02,Closed,2023-06-01 03:15:19,2023-06-01 08:48:19,5.0,2020,11,2,461,3093,1,31,0,9,651,46,0,2,0.5000000000000001
6999,36,2021-12-13,Open,,,3.0,2021,12,13,4219,2007,1,18,1,4,5367,2573,3,1,0.3461538461538461
7000,65,2020-11-21,Closed,2023-06-01 06:56:21,2023-06-01 07:28:21,5.0,2020,11,21,3723,2310,2,34,0,15,6316,1029,0,0,0.903846153846154
7001,31,2021-06-07,Closed,2023-06-01 00:34:22,2023-06-01 10:18:22,3.0,2021,6,7,578,4215,1,27,3,6,6649,564,2,2,0.25
7002,69,2020-08-28,Closed,2023-06-01 19:24:23,2023-06-01 23:47:23,2.0,2020,8,28,2031,4032,1,19,3,6,6790,2126,2,1,0.980769230769231
7003,31,2020-09-06,Closed,2023-06-01 19:14:24,2023-06-01 14:43:24,3.0,2020,9,6,908,4525,2,11,1,1,7921,2554,3,2,0.25
7004,69,2021-12-24,Pending Customer Response,2023-06-01 11:37:25,,3.0,2021,12,24,6562,2673,2,22,4,2,4531,2573,0,0,0.980769230769231
7005,65,2020-09-29,Closed,2023-06-01 19:01:26,2023-06-01 10:28:26,3.0,2020,9,29,7538,5632,1,3,4,4,1791,960,1,3,0.903846153846154
7006,41,2021-12-24,Closed,2023-06-01 04:20:28,2023-06-01 11:36:28,1.0,2021,12,24,3150,4781,2,12,2,13,3544,2010,2,1,0.4423076923076924
7007,43,2021-10-05,Pending Customer Response,2023-06-01 17:25:29,,3.0,2021,10,5,6153,4044,2,32,2,9,6630,2573,1,0,0.4807692307692308
7008,26,2020-09-22,Open,,,3.0,2020,9,22,6405,8218,2,36,3,3,6899,2573,0,2,0.1538461538461538
7009,20,2021-01-10,Closed,2023-06-01 05:14:31,2023-06-01 03:29:31,5.0,2021,1,10,3504,8159,0,20,0,3,1850,1777,3,3,0.0384615384615384
7010,44,2020-08-09,Open,,,3.0,2020,8,9,1854,1476,0,27,0,4,498,2573,3,1,0.5000000000000001
7011,54,2020-05-05,Pending Customer Response,2023-06-01 19:21:34,,3.0,2020,5,5,5816,1292,2,15,2,11,820,2573,1,3,0.6923076923076924
7012,55,2021-09-07,Open,,,3.0,2021,9,7,604,95,2,41,2,11,7311,2573,1,3,0.7115384615384616
7013,58,2020-03-09,Pending Customer Response,2023-06-02 00:15:37,,3.0,2020,3,9,2359,1143,0,24,2,5,4879,2573,3,1,0.7692307692307693
7014,29,2021-12-02,Closed,2023-06-01 20:48:38,2023-06-01 16:33:38,1.0,2021,12,2,6483,3962,0,32,1,8,6488,1805,3,3,0.2115384615384615
7015,55,2020-09-06,Pending Customer Response,2023-06-01 23:21:39,,3.0,2020,9,6,2251,1518,0,34,3,13,6009,2573,2,0,0.7115384615384616
7016,67,2021-07-23,Pending Customer Response,2023-06-01 03:30:40,,3.0,2021,7,23,4383,2154,2,35,2,13,7764,2573,0,3,0.9423076923076924
7017,56,2021-09-29,Open,,,3.0,2021,9,29,3818,2851,2,11,4,6,4605,2573,3,0,0.730769230769231
7018,48,2021-06-10,Open,,,3.0,2021,6,10,697,5489,0,35,3,13,5203,2573,2,3,0.576923076923077
7019,29,2021-11-21,Closed,2023-06-01 10:04:44,2023-06-01 20:09:44,1.0,2021,11,21,6452,1203,0,25,1,0,7532,208,1,0,0.2115384615384615
7020,23,2020-08-21,Pending Customer Response,2023-06-01 19:54:46,,3.0,2020,8,21,7223,7999,1,15,0,3,5785,2573,0,2,0.0961538461538462
7021,50,2020-07-10,Pending Customer Response,2023-06-01 05:48:47,,3.0,2020,7,10,1724,4702,2,7,1,14,7144,2573,2,2,0.6153846153846154
7022,44,2021-11-03,Pending Customer Response,2023-06-01 22:26:47,,3.0,2021,11,3,5685,1596,0,19,0,0,2720,2573,3,2,0.5000000000000001
7023,63,2020-05-16,Pending Customer Response,2023-06-01 10:08:47,,3.0,2020,5,16,5798,963,1,7,4,5,5581,2573,1,1,0.8653846153846155
7024,21,2020-01-10,Pending Customer Response,2023-06-01 20:38:49,,3.0,2020,1,10,3705,385,1,39,0,13,471,2573,2,3,0.0576923076923077
7025,33,2021-06-07,Closed,2023-06-01 03:29:50,2023-06-01 06:35:50,3.0,2021,6,7,6141,2121,1,3,1,0,564,1743,3,3,0.2884615384615385
7026,37,2020-09-18,Pending Customer Response,2023-06-01 01:53:51,,3.0,2020,9,18,6710,6068,1,17,4,3,4451,2573,3,3,0.3653846153846154
7027,20,2021-07-03,Closed,2023-06-01 04:15:53,2023-06-01 15:45:53,2.0,2021,7,3,7601,5550,0,10,4,8,5361,2207,0,1,0.0384615384615384
7028,32,2021-12-10,Open,,,3.0,2021,12,10,1996,6151,2,21,2,6,3472,2573,0,2,0.2692307692307693
7029,54,2021-10-26,Closed,2023-06-01 11:14:56,2023-06-01 04:33:56,1.0,2021,10,26,5112,3277,0,39,4,0,2595,2410,1,2,0.6923076923076924
7030,33,2020-11-14,Closed,2023-06-01 04:51:57,2023-06-01 15:12:57,1.0,2020,11,14,1120,2027,2,33,0,14,6981,267,0,2,0.2884615384615385
7031,52,2020-06-17,Pending Customer Response,2023-06-01 22:40:59,,3.0,2020,6,17,3072,7298,2,24,4,11,3916,2573,0,1,0.6538461538461539
7032,36,2020-12-15,Pending Customer Response,2023-06-01 20:30:00,,3.0,2020,12,15,5765,8213,2,41,1,0,6921,2573,2,1,0.3461538461538461
7033,20,2020-02-29,Pending Customer Response,2023-06-01 15:42:02,,3.0,2020,2,29,4569,7678,2,3,3,3,771,2573,3,0,0.0384615384615384
7034,25,2020-07-31,Open,,,3.0,2020,7,31,1647,2746,0,8,2,10,4048,2573,3,1,0.1346153846153846
7035,67,2020-05-18,Pending Customer Response,2023-06-01 03:05:05,,3.0,2020,5,18,6348,7725,2,4,4,13,5262,2573,1,2,0.9423076923076924
7036,24,2021-02-01,Pending Customer Response,2023-06-01 21:27:07,,3.0,2021,2,1,3114,3494,0,5,1,7,2809,2573,0,0,0.1153846153846154
7037,53,2021-10-28,Open,,,3.0,2021,10,28,2099,3595,0,27,3,13,7260,2573,3,0,0.6730769230769232
7038,64,2020-04-15,Closed,2023-06-01 06:58:10,2023-06-01 11:46:10,1.0,2020,4,15,4022,3958,2,9,3,4,2656,2694,1,1,0.8846153846153847
7039,23,2021-04-04,Open,,,3.0,2021,4,4,6664,6096,1,5,0,15,4055,2573,0,0,0.0961538461538462
7040,30,2021-07-13,Closed,2023-06-01 02:35:13,2023-06-01 10:34:13,2.0,2021,7,13,5891,5130,2,28,2,12,340,2465,0,3,0.2307692307692308
7041,34,2021-09-12,Open,,,3.0,2021,9,12,4196,4617,1,7,1,5,3358,2573,0,1,0.3076923076923077
7042,52,2021-04-19,Closed,2023-06-01 04:03:16,2023-06-01 03:09:16,3.0,2021,4,19,3596,7453,1,6,3,14,3345,2654,2,1,0.6538461538461539
7043,25,2020-12-22,Pending Customer Response,2023-06-01 06:22:17,,3.0,2020,12,22,1197,5803,1,36,4,6,6614,2573,0,3,0.1346153846153846
7044,58,2020-05-16,Pending Customer Response,2023-06-01 10:08:19,,3.0,2020,5,16,4863,8045,2,13,1,11,1923,2573,1,0,0.7692307692307693
7045,28,2021-01-28,Open,,,3.0,2021,1,28,5392,8022,2,18,4,9,4531,2573,1,2,0.1923076923076924
7046,41,2021-07-04,Pending Customer Response,2023-06-01 02:47:19,,3.0,2021,7,4,7117,6416,2,27,4,5,5267,2573,0,3,0.4423076923076924
7047,70,2021-08-20,Open,,,3.0,2021,8,20,4744,6768,1,22,2,12,4106,2573,1,3,1.0
7048,66,2020-08-31,Open,,,3.0,2020,8,31,3852,310,1,34,3,4,1995,2573,1,1,0.9230769230769232
7049,64,2020-08-13,Pending Customer Response,2023-06-01 11:08:25,,3.0,2020,8,13,1495,5718,0,35,0,2,3408,2573,3,0,0.8846153846153847
7050,63,2021-01-27,Open,,,3.0,2021,1,27,6629,4448,1,18,0,11,7689,2573,0,0,0.8653846153846155
7051,65,2021-07-23,Pending Customer Response,2023-06-01 18:25:27,,3.0,2021,7,23,367,4603,1,21,1,14,2599,2573,2,1,0.903846153846154
7052,70,2021-11-10,Closed,2023-06-01 23:26:28,2023-06-01 14:04:28,3.0,2021,11,10,1094,7377,0,10,4,6,7365,168,1,2,1.0
7053,26,2020-11-24,Pending Customer Response,2023-06-01 19:56:29,,3.0,2020,11,24,3629,3884,0,10,1,4,6233,2573,2,3,0.1538461538461538
7054,27,2020-08-17,Pending Customer Response,2023-06-01 20:27:31,,3.0,2020,8,17,2545,5428,1,20,3,12,4052,2573,3,2,0.1730769230769231
7055,27,2020-09-13,Closed,2023-06-01 11:50:31,2023-06-01 14:21:31,2.0,2020,9,13,4608,1962,2,1,2,11,4546,2667,2,1,0.1730769230769231
7056,68,2020-10-30,Closed,2023-06-01 14:19:32,2023-06-01 05:51:32,5.0,2020,10,30,3647,588,2,0,3,5,5147,2343,2,0,0.9615384615384616
7057,31,2020-12-08,Closed,2023-06-01 04:45:34,2023-06-01 09:23:34,5.0,2020,12,8,5510,3929,1,4,1,8,1767,1296,3,1,0.25
7058,60,2021-04-21,Closed,2023-06-01 17:39:36,2023-06-01 05:06:36,4.0,2021,4,21,3175,262,1,34,1,4,5347,384,1,1,0.8076923076923078
7059,39,2020-09-21,Pending Customer Response,2023-06-01 19:35:38,,3.0,2020,9,21,1357,792,1,37,4,14,1340,2573,1,0,0.4038461538461538
7060,21,2021-05-07,Open,,,3.0,2021,5,7,3955,5158,0,40,2,2,1843,2573,0,0,0.0576923076923077
7061,35,2021-02-01,Closed,2023-06-01 05:00:42,2023-06-01 04:34:42,3.0,2021,2,1,6072,1902,2,3,0,15,5715,455,2,3,0.326923076923077
7062,63,2020-09-25,Pending Customer Response,2023-06-01 12:40:43,,3.0,2020,9,25,390,7530,0,4,1,4,6524,2573,2,3,0.8653846153846155
7063,51,2021-08-29,Closed,2023-06-01 23:05:44,2023-06-01 05:28:44,5.0,2021,8,29,5189,6497,2,34,3,14,3644,1625,3,3,0.6346153846153847
7064,54,2020-12-14,Closed,2023-06-01 07:02:45,2023-06-01 08:37:45,4.0,2020,12,14,481,6039,0,14,3,11,7521,2320,1,3,0.6923076923076924
7065,56,2021-12-04,Closed,2023-06-01 03:14:46,2023-06-01 02:56:46,1.0,2021,12,4,7967,141,0,13,4,5,7080,2175,0,2,0.730769230769231
7066,34,2021-07-07,Pending Customer Response,2023-06-01 17:34:47,,3.0,2021,7,7,2616,3976,2,41,4,13,6232,2573,1,2,0.3076923076923077
7067,39,2021-03-04,Pending Customer Response,2023-06-01 12:54:47,,3.0,2021,3,4,175,4441,2,8,0,9,2647,2573,3,3,0.4038461538461538
7068,44,2020-06-06,Pending Customer Response,2023-06-01 04:30:49,,3.0,2020,6,6,7657,4990,0,11,2,13,975,2573,2,2,0.5000000000000001
7069,54,2020-04-20,Pending Customer Response,2023-06-01 02:58:51,,3.0,2020,4,20,7590,462,1,36,2,9,5209,2573,3,1,0.6923076923076924
7070,28,2020-09-23,Open,,,3.0,2020,9,23,3,7430,1,12,0,8,7049,2573,2,0,0.1923076923076924
7071,59,2021-09-24,Open,,,3.0,2021,9,24,4077,906,0,6,0,10,6187,2573,3,2,0.7884615384615384
7072,26,2021-03-30,Closed,2023-06-01 11:16:54,2023-06-01 10:52:54,2.0,2021,3,30,3346,2989,0,11,0,8,3272,2704,3,0,0.1538461538461538
7073,56,2021-08-27,Closed,2023-06-01 03:20:56,2023-06-01 10:58:56,5.0,2021,8,27,4392,6670,2,4,4,11,5070,1266,0,0,0.730769230769231
7074,31,2020-03-05,Open,,,3.0,2020,3,5,2840,6906,0,39,3,11,8068,2573,3,2,0.25
7075,33,2020-03-23,Pending Customer Response,2023-06-01 05:04:59,,3.0,2020,3,23,176,6494,0,5,1,9,5535,2573,3,3,0.2884615384615385
7076,64,2021-01-22,Closed,2023-06-01 02:08:59,2023-06-01 10:49:59,4.0,2021,1,22,2511,1093,1,34,2,1,6140,2735,2,3,0.8846153846153847
7077,18,2020-03-21,Pending Customer Response,2023-06-01 21:07:01,,3.0,2020,3,21,6676,3805,2,20,0,6,1736,2573,2,1,0.0
7078,40,2020-11-23,Pending Customer Response,2023-06-02 00:15:03,,3.0,2020,11,23,2010,4797,2,34,3,3,1529,2573,1,0,0.4230769230769231
7079,20,2020-03-11,Pending Customer Response,2023-06-01 17:02:03,,3.0,2020,3,11,7893,569,1,39,0,11,5581,2573,1,0,0.0384615384615384
